_day,sample_count,avg_included,avg_backed,avg_cores_active,avg_distinct_paras,avg_bitfields,total_timed_out,total_disputes,median_block,mean_availability,p10_included,p50_included,p90_included,era,effective_cores,max_pov_bytes,max_pov_mib,actual_mib_per_s,max_mib_per_s,utilization_pct,daily_data_mib,pipeline_efficiency_pct,timed_out_rate_pct,core_engagement_pct,para_diversity_ratio,purchase_count,bulk_p10_price_dot,bulk_p50_price_dot,bulk_p90_price_dot,daily_bulk_spend_dot,bulk_p10_cost_per_mib_dot,bulk_p50_cost_per_mib_dot,bulk_p90_cost_per_mib_dot,renewal_count,renewal_p50_price_dot,daily_renewal_spend_dot,renewal_p50_cost_per_mib_dot,sales_started,sale_cores_offered,sale_start_price_dot,sale_end_price_dot,avg_dot_usd,bulk_p50_price_per_core_dot,renewal_p50_price_per_core_dot,bulk_p10_cost_per_mib_usd,bulk_p50_cost_per_mib_usd,bulk_p90_cost_per_mib_usd,renewal_p50_cost_per_mib_usd,bulk_p50_price_per_core_usd,renewal_p50_price_per_core_usd,daily_bulk_spend_usd,daily_renewal_spend_usd,daily_total_spend_usd,actual_mib_per_s_7d,utilization_pct_7d,daily_data_mib_7d,bulk_p50_cost_per_mib_usd_7d,pipeline_efficiency_pct_7d,core_engagement_pct_7d,actual_mib_per_s_30d,utilization_pct_30d,cumulative_daily_data_mib,cumulative_daily_total_spend_usd
2026-01-15,14331,25.808596748307863,25.807689623892262,25.808596748307863,25.808596748307863,595.9889749494104,0.0,0.0,29522772.0,0.9987079901616303,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.014327913846444,166.66666666666666,25.808596748307867,3716437.9317563325,100.00351493848858,0.0,25.808596748307867,1.0,,,,,,,,,1.0,63.0502149918,63.0502149918,1.5637454115029763e-05,,,,,2.2265779550898417,,63.0502149918,,,,3.48180106062542e-05,,140.38621876441692,0.0,140.38621876441692,140.38621876441692,41.98709362788025,25.192256176728147,3627684.889448854,,99.99953510582148,25.192256176728147,42.31735087484025,25.39041052490415,228046231.98835057,3608.77252374753
2026-01-16,16642,25.798882345871892,25.799122701598364,25.798882345871892,25.798882345871892,596.2979810118976,0.0,0.0,29535962.5,0.9990270727580373,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.99813724311982,166.66666666666666,25.798882345871892,3715039.057805552,99.99906835697767,0.0,25.798882345871892,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.02758022508009,25.216548135048047,3631182.9314469188,,99.999946640674,25.216548135048047,42.37629742535017,25.425778455210104,231761271.0461561,3608.77252374753
2026-01-17,12029,25.67919195278078,25.679524482500625,25.67919195278078,25.67919195278078,595.7555075234849,0.0,1.0,29552594.0,0.9990110775934306,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.79865325463464,166.66666666666666,25.679191952780776,3697803.6412004326,99.99870507835894,0.0,25.679191952780776,1.0,,,,,,,,,1.0,10.609,10.609,2.631200396825397e-06,,,,,2.1192172304610803,,10.609,,,,5.576085217748413e-06,,22.482775597961602,0.0,22.482775597961602,22.482775597961602,42.10667293156764,25.264003758940582,3638016.541287444,,100.00037162534106,25.264003758940582,42.41441743136739,25.44865045882044,235459074.68735653,3631.255299345492
2026-01-18,14323,25.782796900090762,25.78349507784682,25.782796900090762,25.782796900090762,596.4656845632899,0.0,0.0,29565770.0,0.9989628507295174,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.97132816681793,166.66666666666666,25.78279690009076,3712722.7536130697,99.99729215238683,0.0,25.78279690009076,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.41597811761293,25.44958687056776,3664740.5093617574,,99.99940153095945,25.44958687056776,42.44954878146237,25.46972926887742,239171797.4409696,3631.255299345492
2026-01-19,14329,25.578756368204342,25.57777932863424,25.578756368204342,25.578756368204342,595.6761811710517,0.0,0.0,29580096.0,0.9979965033486078,19.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.6312606136739,166.66666666666666,25.578756368204342,3683340.917021425,100.00381987645429,0.0,25.578756368204342,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.700159394677065,25.620095636806234,3689293.771700098,,100.00002897352533,25.620095636806234,42.47267316400052,25.483603898400315,242855138.357991,3631.255299345492
2026-01-20,14336,25.649623325892858,25.649832589285715,25.649623325892858,25.649623325892858,596.10888671875,0.0,0.0,29594428.5,0.9983392666479348,19.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.74937220982142,166.66666666666666,25.649623325892858,3693545.7589285714,99.99918415298762,0.0,25.649623325892858,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.85396714421719,25.71238028653031,3702582.7612603647,,100.00003210154071,25.71238028653031,42.49788930578918,25.498733583473506,246548684.11691958,3631.255299345492
2026-01-21,14335,25.54809905824904,25.548726892221836,25.54809905824904,25.54809905824904,596.1417509591907,0.0,0.0,29608764.0,0.9988434947102922,20.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.58016509708173,166.66666666666666,25.54809905824904,3678926.264387862,99.99754260172945,0.0,25.54809905824904,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.82046349985655,25.69227809991393,3699688.0463876063,,99.99987530819763,25.69227809991393,42.52365346974022,25.514192081844126,250227610.38130745,3631.255299345492
2026-01-22,14345,25.485186476124085,25.48441965841757,25.485186476124085,25.485186476124085,596.2706169397003,0.0,0.0,29623104.0,0.9985921646746347,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.47531079354014,166.66666666666666,25.485186476124085,3669866.8525618683,100.00300896672083,0.0,25.485186476124085,1.0,,,,,,,,,1.0,10.0,10.0,2.48015873015873e-06,,,,,1.9466918045055863,,10.0,,,,4.828104673872982e-06,,19.466918045055863,0.0,19.466918045055863,19.466918045055863,42.74346105409852,25.64607663245911,3693035.0350741115,,99.99980302651652,25.64607663245911,42.550776198114484,25.53046571886869,253897477.2338693,3650.722217390548
2026-01-23,14330,25.330774598743893,25.330704815073272,25.330774598743893,25.330774598743893,596.2772505233776,0.0,0.0,29637441.5,0.9989230521751294,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.217957664573156,166.66666666666666,25.330774598743893,3647631.5422191205,100.00027549044187,0.0,25.330774598743893,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.63200682859185,25.579204097155106,3683405.389990336,,99.99997547415425,25.579204097155106,42.545584366792994,25.527350620075797,257545108.77608845,3650.722217390548
2026-01-24,14332,25.416620150711694,25.41689924644153,25.416620150711694,25.416620150711694,595.8411247557913,0.0,0.0,29651772.5,0.9987898288439956,20.0,25.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.36103358451949,166.66666666666666,25.416620150711694,3659993.301702484,99.99890192848808,0.0,25.416620150711694,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.56948973286111,25.541693839716668,3678003.9129192,,100.00000359560129,25.541693839716668,42.52048084305933,25.512288505835603,261205102.07779092,3650.722217390548
2026-01-25,16640,25.63996394230769,25.64002403846154,25.63996394230769,25.63996394230769,596.0912259615385,0.0,0.0,29665002.5,0.9991778072768962,20.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.73327323717948,166.66666666666666,25.63996394230769,3692154.8076923075,99.99976561584435,0.0,25.63996394230769,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.535481885769904,25.52128913146194,3675065.63493052,,100.00035694752377,25.52128913146194,42.51468982367962,25.508813894207766,264897256.88548324,3650.722217390548
2026-01-26,14342,25.573420722353926,25.5730023706596,25.573420722353926,25.573420722353926,596.638753311951,0.0,0.0,29680453.5,0.9991982720022389,20.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,42.622367870589876,166.66666666666666,25.57342072235393,3682572.5840189657,100.0016359115299,0.0,25.57342072235393,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,42.53421149390075,25.52052689634046,3674955.8730730256,,100.0000449525346,25.52052689634046,42.51572421344085,25.509434528064507,268579829.4695022,3650.722217390548
2026-01-27,14355,26.480390107976316,26.48052943225357,26.480390107976316,25.62375478927203,596.4378265412748,0.0,0.0,29694802.0,0.9991821022529119,22.0,26.0,31.0,#1629 (100 cores),100,10485760.0,10.0,44.133983513293856,166.66666666666666,26.480390107976316,3813176.1755485893,99.99947386143616,0.0,26.480390107976316,0.9676502001967768,2.0,67.72142854,67.72142854,67.72142854,135.44285708,1.679598922123016e-05,1.679598922123016e-05,1.679598922123016e-05,,,,,,,,,1.874866920666127,67.72142854,,3.149024459074925e-05,3.149024459074925e-05,3.149024459074925e-05,,126.96866618990099,,253.93733237980197,0.0,253.93733237980197,42.73201310868253,25.639207865209524,3692045.932590171,3.149024459074925e-05,100.00008633945582,25.639207865209524,42.56061392904078,25.536368357424468,272393005.6450508,3904.6595497703497
2026-01-28,14336,27.094587053571427,27.095493861607142,27.094587053571427,25.517996651785715,597.0009765625,0.0,0.0,29709147.5,0.9990248827933665,21.0,27.0,34.0,#1629 (100 cores),100,10485760.0,10.0,45.157645089285715,166.66666666666666,27.094587053571427,3901620.5357142854,99.99665328840159,0.0,27.094587053571427,0.9418116098736447,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,43.10022453614024,25.860134721684148,3723859.399922517,3.149024459074925e-05,99.99995929469468,25.860134721684148,42.64305791094177,25.585834746565062,276294626.1807651,3904.6595497703497
2026-01-29,14350,26.948710801393727,26.94843205574913,26.948710801393727,25.371219512195122,597.5941463414634,0.0,0.0,29723490.5,0.9986079251629179,21.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.91451800232287,166.66666666666666,26.948710801393727,3880614.3554006964,100.00103436683818,0.0,26.948710801393727,0.9414632001944591,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,43.44868270882349,26.069209625294096,3753966.1860423503,3.149024459074925e-05,99.99967720899716,26.069209625294096,42.71278633543333,25.627671801259996,280175240.5361658,3904.6595497703497
2026-01-30,12055,26.8744089589382,26.873911240149315,26.8744089589382,25.267689755288263,597.4715885524679,0.0,0.0,29738989.0,0.9988968021319121,21.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.79068159823033,166.66666666666666,26.8744089589382,3869914.8900871007,100.00185205191919,0.0,26.8744089589382,0.9402137845671372,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,43.81621469934595,26.28972881960757,3785720.95002349,3.149024459074925e-05,99.99990243206535,26.28972881960757,42.770350909741836,25.662210545845102,284045155.4262529,3904.6595497703497
2026-01-31,14358,27.108023401587964,27.10788410642151,27.108023401587964,25.489901100431815,597.6817105446441,0.0,0.0,29752195.5,0.9989276326815643,22.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,45.1800390026466,166.66666666666666,27.108023401587968,3903555.3698286666,100.00051385481032,0.0,27.108023401587968,0.9403083626871386,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,44.21892975907839,26.531357855447034,3820515.531184373,3.149024459074925e-05,100.00013270725425,26.531357855447034,42.85116749032429,25.710700494194576,287948710.79608154,3904.6595497703497
2026-02-01,14364,26.773391812865498,26.773879142300196,26.773391812865498,25.179546087440823,597.3861737677527,0.0,0.0,29766556.5,0.9984262406383425,21.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.622319688109165,166.66666666666666,26.773391812865498,3855368.4210526315,99.9981798325446,0.0,26.773391812865498,0.9404690396881735,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,44.48879353778263,26.69327612266958,3843831.7616644194,3.149024459074925e-05,99.99990616678285,26.69327612266958,42.90851584855831,25.745109509134988,291804079.2171342,3904.6595497703497
2026-02-02,15759,26.9715083444381,26.97214290246843,26.9715083444381,25.360428961228504,597.5376610191001,0.0,0.0,29779782.0,0.9986284331826574,21.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.95251390739683,166.66666666666666,26.9715083444381,3883897.201599086,99.99764735774748,0.0,26.9715083444381,0.940267360555613,12.0,10.0,10.0,10.0,120.0,2.48015873015873e-06,2.48015873015873e-06,2.48015873015873e-06,,,,,,,,,1.5000838740919824,10.0,,3.7204461162995595e-06,3.7204461162995595e-06,3.7204461162995595e-06,,15.000838740919825,,180.0100648910379,0.0,180.0100648910379,44.82167154304077,26.893002925824458,3872592.421318722,1.7605345353524405e-05,99.99933637338536,26.893002925824458,42.98069787188517,25.7884187231311,295687976.41873324,4084.6696146613876
2026-02-03,12053,26.890068862523854,26.889488094250392,26.890068862523854,25.31154069526259,596.3903592466606,0.0,0.0,29796424.0,0.9985950703046534,21.0,27.0,34.0,#1629 (100 cores),100,10485760.0,10.0,44.81678143753976,166.66666666666666,26.890068862523854,3872169.916203435,100.00215983387793,0.0,26.890068862523854,0.9412969830857805,1.0,10.0,10.0,10.0,10.0,2.48015873015873e-06,2.48015873015873e-06,2.48015873015873e-06,,,,,,,,,1.544858234358694,10.0,,3.831493636802316e-06,3.831493636802316e-06,3.831493636802316e-06,,15.44858234358694,,15.44858234358694,0.0,15.44858234358694,44.91921410364733,26.951528462188396,3881020.098555129,3.7759698765509377e-06,99.9997200837342,26.951528462188396,43.05799577730003,25.83479746638002,299560146.3349367,4100.118197004975
2026-02-04,14335,26.960585978374606,26.963027554935472,26.960585978374606,25.372166027206138,597.3288454830833,0.0,0.0,29809618.0,0.9981667484060813,21.0,27.0,34.0,#1629 (100 cores),100,10485760.0,10.0,44.93430996395767,166.66666666666666,26.960585978374606,3882324.380885943,99.99094472400813,0.0,26.960585978374606,0.9410836265783482,1.0,10.0,10.0,10.0,10.0,2.48015873015873e-06,2.48015873015873e-06,2.48015873015873e-06,,,,,,,,,1.4925744481263417,10.0,,3.701821547932395e-06,3.701821547932395e-06,3.701821547932395e-06,,14.925744481263417,,14.925744481263417,0.0,14.925744481263417,44.88730908574332,26.93238545144599,3878263.505008223,3.751253767011423e-06,99.99890457453512,26.93238545144599,43.14037401066653,25.884224406399916,303442470.71582264,4115.0439414862385
2026-02-05,14349,26.760819569307966,26.762352777197016,26.760819569307966,25.163426022719353,596.9381838455641,0.0,0.0,29823960.0,0.9983113954138703,22.0,27.0,32.0,#1629 (100 cores),100,10485760.0,10.0,44.60136594884661,166.66666666666666,26.760819569307966,3853558.0179803474,99.99427102728293,0.0,26.760819569307966,0.9403084968137274,1.0,10.0,10.0,10.0,10.0,2.48015873015873e-06,2.48015873015873e-06,2.48015873015873e-06,,,,,,,,,1.4641761867671226,10.0,,3.6313893521009985e-06,3.6313893521009985e-06,3.6313893521009985e-06,,14.641761867671226,,14.641761867671226,0.0,14.641761867671226,44.84257307810385,26.90554384686231,3874398.3139481726,3.721287663283817e-06,99.99793838317008,26.90554384686231,43.205723641170515,25.923434184702312,307296028.733803,4129.68570335391
2026-02-06,14353,25.86170138646973,25.8614226990873,25.86170138646973,24.313592977077963,597.281125897025,0.0,0.0,29838311.0,0.9985425976576199,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.10283564411622,166.66666666666666,25.861701386469726,3724084.999651641,100.00107761814063,0.0,25.861701386469726,0.9401389573618036,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,44.60145222751612,26.760871336509673,3853565.472457393,3.721287663283817e-06,99.99782774977315,26.760871336509673,43.23357497605825,25.940144985634955,311020113.73345464,4129.68570335391
2026-02-07,14367,25.774135170877706,25.77420477483121,25.774135170877706,24.168998399109068,597.2664439340155,0.0,0.0,29852671.0,0.9987343922748584,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,42.95689195146284,166.66666666666666,25.774135170877706,3711475.46460639,99.99972994723169,0.0,25.774135170877706,0.9377229629189542,,,,,,,,,7.0,11.2550881,183.5091512966,2.7914405009920637e-06,1.0,77.0,1000.0,10.0,1.366746995727783,,11.2550881,,,,3.81519291848376e-06,,15.38285784732652,0.0,250.81058122318325,250.81058122318325,44.28385979163273,26.570315874979634,3826125.485997068,3.721287663283817e-06,99.9977157629762,26.570315874979634,43.2404133625974,25.944248017558436,314731589.19806105,4380.496284577093
2026-02-08,14362,26.58522489903913,26.584528617184237,26.58522489903913,24.117602005291744,597.364016153739,0.0,0.0,29867035.5,0.9991818232623124,21.0,27.0,33.0,#1629 (100 cores),100,10485760.0,10.0,44.30870816506521,166.66666666666666,26.58522489903913,3828272.3854616345,100.00261912432195,0.0,26.58522489903913,0.9071806650830111,,,,,,,,,2.0,37.4708607208,74.9417214416,9.293368234325396e-06,,,,,1.3736655774491684,,37.4708607208,,,,1.2765980042052353e-05,,51.47243152955509,0.0,102.94486305911018,102.94486305911018,44.23905814548359,26.543434887290154,3822254.6237697825,3.721287663283817e-06,99.99834994751582,26.543434887290154,43.293545932675535,25.97612755960532,318559861.5835227,4483.441147636204
2026-02-09,14361,26.404289394888934,26.405333890397603,26.404289394888934,24.018661653088223,597.5071373859759,0.0,0.0,29881397.0,0.9990854924454394,21.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,44.00714899148156,166.66666666666666,26.404289394888934,3802217.6728640064,99.99604437681793,0.0,26.404289394888934,0.909649992615878,,,,,,,,,9.0,10.92727,96.876291486,2.7101364087301585e-06,,,,,1.338852923141552,,10.92727,,,,3.6284740529407207e-06,,14.630007381456988,0.0,129.70310603914416,129.70310603914416,44.10400601463856,26.46240360878313,3810586.119664771,3.7215681789452363e-06,99.99812095024016,26.46240360878313,43.35228408875086,26.011370453250517,322362079.2563867,4613.144253675348
2026-02-10,16667,26.27167456650867,26.27137457250855,26.27167456650867,24.008759824803505,597.3940121197576,0.0,4.0,29895029.0,0.9988229418485778,21.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.78612427751445,166.66666666666666,26.27167456650867,3783121.1375772487,100.00114190446827,0.0,26.27167456650867,0.913864845730468,,,,,,,,,8.0,10.92727,94.8220942976,2.7101364087301585e-06,,,,,1.3206021878249927,,10.92727,,,,3.579012070673216e-06,,14.430576668954409,0.0,125.22226518355833,125.22226518355833,43.95676927749208,26.374061566495246,3797864.865575316,3.6666054500166965e-06,99.99797553175306,26.374061566495246,43.45161516918464,26.07096910151079,326145200.39396393,4738.366518858907
2026-02-11,12049,26.157357457050377,26.159183334716573,26.157357457050377,23.933023487426343,597.5738235538219,0.0,0.0,29911269.0,0.9990817070127278,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.59559576175062,166.66666666666666,26.157357457050377,3766659.473815254,99.9930201274144,0.0,26.157357457050377,0.9149633531110195,,,,,,,,,1.0,10.0,10.0,2.48015873015873e-06,,,,,1.2827053742322307,,10.0,,,,3.1813129321235883e-06,,12.827053742322308,0.0,12.827053742322308,12.827053742322308,43.765524391462506,26.2593146348775,3781341.30742236,3.6313893521009985e-06,99.99827201795397,26.2593146348775,43.550068638768835,26.1300411832613,329911859.8677792,4751.193572601229
2026-02-12,14371,26.360726463015794,26.360308955535455,26.360726463015794,24.120590077238884,597.5895205622434,0.0,0.0,29924479.0,0.9992574331401438,21.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.934544105026326,166.66666666666666,26.360726463015794,3795944.610674274,100.00158384896416,0.0,26.360726463015794,0.9150199297838081,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,43.67026412805961,26.202158476835763,3773110.82066435,,99.99931670676558,26.202158476835763,43.625462843501694,26.175277706101017,333707804.47845346,4751.193572601229
2026-02-13,14364,26.339111668059036,26.338485101642995,26.339111668059036,23.996170983013087,597.5717070453912,0.0,0.0,29938846.5,0.9992451176101068,20.0,26.0,33.0,#1629 (100 cores),100,10485760.0,10.0,43.89851944676506,166.66666666666666,26.339111668059033,3792832.0802005013,100.0023789007364,0.0,26.339111668059033,0.9110470878982911,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,43.78393324272373,26.270359945634233,3782931.8321713298,,99.99950260427924,26.270359945634233,43.661590471473666,26.196954282884192,337500636.55865395,4751.193572601229
2026-02-14,16618,26.125646888915632,26.127091106029606,26.125646888915632,23.809965098086412,594.9446383439644,0.0,0.0,29952542.0,0.9993047909618173,20.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.54274481485939,166.66666666666666,26.125646888915632,3762093.1520038513,99.99447233866138,0.0,26.125646888915632,0.911363657302905,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,43.86762650892323,26.320575905353937,3790162.930370967,,99.99875151734065,26.320575905353937,43.67920436817409,26.207522620904452,341262729.7106578,4751.193572601229
2026-02-15,13443,26.322770214981777,26.323216543926208,26.322770214981777,24.053857025961467,597.4794316744774,0.0,0.0,29967072.0,0.9993002390378727,21.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.8712836916363,166.66666666666666,26.322770214981777,3790478.910957376,99.99830442855003,0.0,26.322770214981777,0.9138041638288913,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,43.80513729843339,26.283082379060033,3784763.8625846445,,99.99813513223037,26.283082379060033,43.708309249791306,26.22498554987478,345053208.6216152,4751.193572601229
2026-02-16,4853,26.26705130846899,26.26705130846899,26.26705130846899,24.00597568514321,597.4366371316711,0.0,0.0,29977120.0,0.9995074808844804,21.0,26.0,32.0,#1629 (100 cores),100,10485760.0,10.0,43.778418847448314,166.66666666666666,26.267051308468993,3782455.3884195345,100.0,0.0,26.267051308468993,0.9139197012724163,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,43.77246156357149,26.263476938142897,3781940.679092577,,99.99870022125639,26.263476938142897,43.74096810288509,26.244580861731055,348835664.0100347,4751.193572601229
